RecordID,IP Address,LoggedInFlag,ServerID,VisitPageFlag
871,20.16.131.8,0,1,0
872,140.6.47.5,0,1,1
873,162.13.245.6,1,2,0
874,117.11.161.7,1,2,0
875,253.8.226.9,0,2,0
876,207.11.46.7,0,2,0
877,230.14.6.1,0,1,0
878,177.10.25.4,0,1,0
879,146.15.96.5,1,2,0
880,178.2.248.1,1,2,0
881,138.16.15.5,1,1,0
882,115.13.140.8,0,1,1
883,236.8.156.3,1,1,0
884,27.12.99.9,1,1,0
885,89.13.231.6,1,2,0
886,238.3.101.4,1,1,0
887,73.10.51.1,0,1,0
888,117.6.28.5,0,2,0
889,242.16.39.6,1,2,0
890,23.9.127.1,1,2,0
891,229.5.219.7,0,1,0
892,55.10.50.3,1,2,0
893,180.13.107.4,1,1,0
894,195.10.234.3,0,2,0
895,156.9.121.1,1,1,0
896,100.0.191.1,1,1,0
897,148.7.73.4,1,1,0
898,120.15.13.8,1,2,0
899,19.0.169.4,0,1,0
900,249.1.222.6,1,2,0
901,6.0.146.5,0,1,0
902,135.12.25.1,0,2,0
903,41.15.159.3,1,2,0
904,1.1.171.8,1,1,0
905,34.8.245.3,0,2,0
906,77.11.129.2,1,2,0
907,242.9.79.2,1,1,0
908,159.7.253.4,0,1,0
909,124.2.199.3,0,1,0
910,29.11.197.9,1,2,0
911,20.0.118.2,1,1,0
912,43.11.226.7,1,1,0
913,173.14.86.9,1,1,0
914,68.15.87.7,1,2,0
915,211.11.103.8,0,1,0
916,97.1.254.6,1,1,0
917,97.15.231.5,0,2,1
918,6.10.110.6,1,1,0
919,112.4.173.4,1,2,0
920,37.16.140.4,1,1,0
921,62.15.190.2,1,1,0
922,65.9.21.2,1,2,0
923,153.12.181.3,1,2,0
924,196.15.129.7,1,1,0
925,235.13.132.5,1,1,0
926,112.4.199.1,0,1,0
927,182.16.177.1,1,2,0
928,182.11.90.4,1,2,0
929,206.14.180.7,0,2,0
930,72.3.11.7,1,2,0
931,100.8.70.2,1,2,0
932,245.5.28.7,1,2,0
933,123.8.215.9,1,1,0
934,200.9.116.2,1,2,0
935,133.10.124.7,1,1,0
936,245.16.37.3,1,2,0
937,254.10.242.7,0,2,0
938,59.16.148.9,0,1,0
939,243.16.153.8,1,2,0
940,199.12.137.6,1,2,0
941,80.14.89.6,1,2,0
942,159.4.3.3,0,1,1
943,250.2.200.1,1,2,0
944,214.2.226.8,0,2,0
945,92.5.93.7,0,1,0
946,164.15.232.4,0,1,0
947,178.11.72.3,1,1,0
948,111.15.48.5,1,2,0
949,157.11.73.5,0,1,0
950,229.10.233.1,1,2,0
951,118.12.235.7,0,1,0
952,14.12.234.5,1,2,0
953,227.6.177.2,1,1,0
954,153.16.110.5,1,1,0
955,40.3.24.7,1,2,0
956,222.14.212.1,0,2,0
957,136.15.229.7,0,2,0
958,23.16.209.6,0,2,0
959,14.11.96.4,0,2,0
960,54.2.239.6,1,2,0
961,88.6.184.2,0,1,0
962,62.3.93.8,1,1,0
963,109.15.203.2,0,2,0
964,169.2.14.5,0,1,0
965,132.3.46.2,0,2,0
966,210.14.242.4,0,1,0
967,162.15.26.2,1,1,0
968,217.1.115.8,0,1,1
969,27.4.104.7,1,1,0
970,9.11.113.6,1,1,0
971,101.5.55.2,0,2,0
972,232.15.52.7,1,2,0
973,217.10.121.5,0,2,0
974,15.5.185.2,0,1,0
975,15.3.88.7,0,2,0
976,239.2.9.3,1,2,0
977,228.16.191.5,1,1,0
978,7.2.49.2,1,2,0
979,208.5.47.1,0,1,0
980,219.1.185.1,0,2,1
981,204.2.67.3,0,1,0
982,38.6.42.1,0,1,0
983,52.5.48.4,1,1,0
984,30.3.185.2,0,2,0
985,52.11.65.1,1,1,0
986,179.10.199.8,0,1,0
987,32.10.188.1,1,2,0
988,110.2.142.5,0,2,0
989,139.12.97.9,1,1,0
990,207.11.111.2,1,2,0
991,237.4.251.6,1,1,0
992,97.16.50.5,1,2,0
993,17.8.15.2,1,2,0
994,207.6.3.6,1,2,0
995,147.12.4.5,0,2,0
996,233.11.194.1,1,1,0
997,202.9.202.8,0,2,1
998,66.12.57.4,1,2,0
999,158.0.99.6,0,1,0
1000,162.11.108.8,1,2,0
1001,51.14.250.7,0,1,0
1002,105.7.112.5,1,1,0
1003,59.12.169.5,0,1,0
1004,139.1.165.6,0,2,0
1005,197.3.132.9,1,1,0
1006,166.12.58.7,1,2,0
1007,90.16.58.9,0,2,0
1008,241.10.178.3,1,1,0
1009,125.4.26.6,0,1,0
1010,82.7.32.5,0,1,0
1011,81.1.89.8,1,1,0
1012,105.9.235.4,0,2,0
1013,247.15.25.6,0,1,0
1014,252.16.188.2,1,1,0
1015,40.3.210.5,0,1,0
1016,175.9.231.4,0,1,0
1017,126.4.81.5,1,1,0
1018,229.16.168.4,1,1,0
1019,43.6.34.4,0,1,1
1020,236.4.175.7,1,1,0
1021,39.10.224.8,1,1,0
1022,185.1.25.5,1,1,0
1023,216.9.234.4,1,1,0
1024,133.9.198.6,0,1,0
1025,134.2.151.8,0,2,0
1026,111.3.25.4,1,2,0
1027,78.13.190.1,1,1,0
1028,141.0.242.6,0,2,0
1029,15.1.97.7,1,2,0
1030,5.7.97.8,1,2,0
1031,125.10.102.8,1,2,0
1032,165.3.22.1,1,1,0
1033,229.8.10.5,1,1,0
1034,41.11.72.7,1,1,0
1035,130.2.142.7,1,1,0
1036,109.2.64.5,1,1,0
1037,25.16.110.2,1,2,0
1038,49.4.62.3,0,2,0
1039,199.9.17.2,0,2,0
1040,83.16.167.6,1,1,0
1041,161.1.159.2,0,1,0
1042,38.5.15.9,0,1,0
1043,195.15.205.2,0,2,0
1044,227.2.206.4,0,1,0
1045,168.7.21.7,1,1,0
1046,255.8.156.6,1,1,0
1047,237.16.115.9,1,1,0
1048,36.7.85.8,1,2,0
1049,75.8.74.2,1,2,0
1050,142.15.61.3,0,2,0
1051,222.0.227.1,0,1,0
1052,126.8.69.1,0,2,0
1053,121.11.233.2,1,1,0
1054,122.5.5.8,0,2,0
1055,217.10.81.8,0,2,0
1056,22.10.199.1,0,2,0
1057,22.16.119.8,0,1,0
1058,104.7.103.2,0,2,0
1059,118.13.44.7,0,1,0
1060,30.5.70.2,0,2,0
1061,187.11.20.1,1,2,0
1062,122.10.180.2,1,2,0
1063,41.15.252.6,0,1,0
1064,50.6.220.6,1,1,0
1065,147.10.58.7,0,1,0
1066,104.11.161.2,1,2,0
1067,69.12.234.8,0,2,0
1068,40.4.198.6,1,1,0
1069,62.13.204.9,0,2,0
1070,25.11.253.6,1,1,0
1071,147.15.241.1,0,2,0
1072,152.15.155.1,0,2,0
1073,99.16.36.2,0,1,0
1074,236.15.8.7,1,1,0
1075,166.1.185.7,0,1,0
1076,249.5.75.5,0,1,0
1077,50.11.68.2,0,2,0
1078,45.11.191.1,0,2,0
1079,9.1.35.6,0,2,0
1080,12.8.38.8,1,2,0
1081,155.14.93.6,0,1,0
1082,12.3.91.1,1,2,0
1083,100.7.119.3,1,2,0
1084,152.9.19.1,1,2,0
1085,182.11.32.3,1,2,0
1086,237.3.138.4,0,2,0
1087,47.2.194.8,1,2,0
1088,28.9.84.5,1,1,0
1089,98.9.47.2,1,2,0
1090,27.4.59.5,0,2,0
1091,153.0.84.3,0,1,0
1092,5.6.244.3,0,1,0
1093,69.3.194.1,0,1,0
1094,24.12.217.3,1,1,0
1095,102.15.210.6,0,1,0
1096,164.13.91.4,0,1,0
1097,64.16.227.1,0,1,0
1098,177.0.102.7,1,2,0
1099,42.0.112.4,0,2,0
1100,102.11.70.8,0,2,0
1101,27.5.222.2,0,1,0
1102,100.2.171.3,1,2,0
1103,250.5.212.4,0,1,0
1104,52.15.169.3,1,2,0
1105,5.12.0.3,0,2,0
1106,118.10.118.7,0,2,0
1107,131.13.99.2,0,2,0
1108,218.0.74.1,1,1,0
1109,91.5.253.4,0,2,0
1110,58.16.139.7,1,2,0
1111,166.15.99.3,1,2,0
1112,194.15.61.6,0,1,0
1113,226.9.28.1,1,1,0
1114,69.5.61.3,1,1,0
1115,131.0.185.1,0,1,0
1116,159.13.73.1,1,2,0
1117,203.14.133.7,0,1,1
1118,229.11.141.2,1,2,0
1119,95.7.3.2,1,1,0
1120,212.12.166.7,0,2,0
1121,50.0.199.7,0,2,0
1122,221.14.175.2,0,2,0
1123,70.6.140.7,1,1,0
1124,241.0.70.7,1,1,0
1125,9.1.35.6,0,2,0
1126,159.1.116.6,1,1,0
1127,251.10.113.7,0,1,0
1128,112.4.63.9,0,2,0
1129,53.1.60.4,0,1,0
1130,244.13.231.4,1,1,0
1131,165.4.107.8,1,2,0
1132,227.9.19.8,0,1,0
1133,62.8.118.3,0,1,0
1134,217.4.21.1,0,2,0
1135,168.1.132.5,0,1,0
1136,44.9.209.8,0,1,0
1137,74.16.115.7,1,1,0
1138,3.8.194.2,1,2,0
1139,82.7.162.3,1,2,0
1140,125.11.22.7,0,1,0
1141,38.5.221.1,0,1,0
1142,146.16.92.3,1,2,0
1143,45.9.201.2,0,1,0
1144,204.6.243.4,0,2,0
1145,93.0.122.2,0,2,1
1146,28.0.89.9,1,1,0
1147,190.11.137.2,1,1,0
1148,198.1.115.9,1,2,0
1149,56.1.163.4,0,2,0
1150,127.16.89.2,0,2,1
1151,13.5.236.6,0,1,0
1152,209.3.37.2,0,1,0
1153,164.6.20.7,0,2,0
1154,76.1.53.2,1,1,0
1155,81.1.76.6,0,2,0
1156,110.11.13.7,1,2,0
1157,41.9.182.1,0,1,0
1158,154.11.9.7,0,1,0
1159,204.7.68.4,1,1,0
1160,143.0.36.5,0,1,0
1161,254.13.183.5,0,2,0
1162,146.2.71.6,1,2,0
1163,227.6.129.5,0,2,1
1164,47.10.93.9,0,2,0
1165,49.16.136.8,0,2,0
1166,7.6.228.3,1,1,0
1167,20.0.237.2,1,2,0
1168,117.10.130.7,0,2,0
1169,124.10.154.5,0,2,0
1170,16.8.171.5,1,1,0
1171,190.4.240.3,1,2,0
1172,145.16.163.7,0,1,0
1173,247.9.229.5,0,2,0
1174,38.15.61.8,1,2,0
1175,243.14.209.9,1,1,0
1176,129.12.107.7,0,2,0
1177,110.9.20.7,0,1,1
1178,136.11.76.4,0,2,0
1179,95.4.168.1,1,2,0
1180,95.13.252.3,1,1,0
1181,51.14.139.1,1,1,0
1182,188.16.39.7,0,2,0
1183,133.16.170.7,0,1,1
1184,229.1.206.5,0,1,0
1185,35.10.35.1,0,1,0
1186,105.1.52.4,0,2,0
1187,144.9.0.5,0,1,0
1188,144.13.58.7,0,1,0
1189,233.6.95.6,1,1,0
1190,182.0.204.5,1,2,0
1191,17.4.37.7,1,2,0
1192,29.12.63.5,1,2,0
1193,77.2.241.1,0,2,0
1194,135.0.254.6,1,2,0
1195,152.12.153.8,0,1,0
1196,45.12.189.4,0,1,0
1197,239.9.148.2,0,1,0
1198,42.1.153.2,1,1,0
1199,127.16.77.5,1,2,0
1200,60.16.1.4,1,2,0
1201,45.16.64.9,1,1,0
1202,115.8.88.1,1,2,0
1203,137.14.219.9,0,2,0
1204,5.5.146.9,0,2,0
1205,100.15.3.9,0,1,1
1206,170.6.16.7,0,1,0
1207,40.12.163.5,1,1,0
1208,71.15.65.5,0,1,0
1209,24.1.78.8,1,2,0
1210,67.0.202.2,0,2,0
1211,117.4.152.5,1,2,0
1212,169.4.184.2,1,1,0
1213,49.14.75.3,0,2,0
1214,216.16.41.1,0,2,0
1215,210.3.142.6,0,1,0
1216,215.15.0.7,1,2,0
1217,218.7.73.7,1,2,0
1218,16.9.33.2,1,2,0
1219,133.0.52.8,1,1,0
1220,247.2.57.9,0,2,0
1221,196.9.15.7,0,1,1
1222,120.0.174.9,0,1,0
1223,217.4.127.4,0,2,0
1224,213.11.52.4,1,1,0
1225,193.14.8.8,0,1,0
1226,72.0.49.5,1,1,0
1227,73.12.35.7,0,2,0
1228,53.12.18.3,0,2,0
1229,227.8.35.5,0,1,1
1230,222.4.123.3,1,2,0
1231,156.1.192.9,0,1,0
1232,183.1.249.8,0,1,1
1233,22.9.178.2,0,2,0
1234,230.16.243.9,0,1,0
1235,178.6.224.8,1,1,0
1236,164.9.150.7,1,1,0
1237,124.11.77.4,1,1,0
1238,4.4.145.6,0,2,0
1239,111.0.9.3,0,1,0
1240,173.16.23.1,1,1,0
1241,205.4.152.8,1,2,0
1242,78.8.211.3,1,1,0
1243,194.15.107.2,1,1,0
1244,102.15.210.6,0,1,0
1245,161.15.216.4,0,1,0
1246,53.1.77.6,0,2,0
1247,221.2.12.8,0,2,0
1248,156.15.39.5,1,1,0
1249,90.8.174.8,1,2,0
1250,50.0.184.7,1,1,0
1251,45.10.255.2,0,1,0
1252,15.5.33.3,1,2,0
1253,102.3.0.9,0,2,0
1254,5.5.182.7,0,1,0
1255,37.13.225.6,1,2,0
1256,25.6.29.2,0,2,0
1257,228.6.201.5,0,1,0
1258,180.16.38.8,0,2,0
1259,164.16.233.5,0,2,0
1260,46.0.243.1,1,2,0
1261,239.12.208.4,0,2,0
1262,100.11.153.8,0,2,0
1263,196.12.87.7,1,2,0
1264,42.13.94.9,1,1,0
1265,228.5.163.8,1,2,0
1266,58.12.211.3,1,2,0
1267,20.6.11.2,0,1,0
1268,41.15.204.4,0,1,0
1269,86.2.32.7,0,2,0
1270,175.16.47.4,1,1,0
1271,153.0.29.5,1,2,0
1272,199.1.10.5,1,2,0
1273,80.16.209.2,1,2,0
1274,37.7.83.6,0,1,0
1275,65.1.100.9,1,2,0
1276,253.15.192.4,1,2,0
1277,115.12.50.1,1,2,0
1278,37.12.197.2,1,2,0
1279,1.5.122.1,0,1,0
1280,166.6.131.4,1,2,0
1281,41.7.35.9,0,2,1
1282,169.11.195.5,0,1,0
1283,88.16.35.7,0,2,0
1284,34.0.144.9,0,2,0
1285,170.6.246.6,1,1,0
1286,159.5.58.9,0,2,0
1287,162.16.11.5,0,2,0
1288,255.13.149.4,1,2,0
1289,46.7.37.2,0,2,0
1290,162.3.246.2,1,2,0
1291,58.14.132.9,1,2,0
1292,95.16.141.9,0,2,0
1293,234.13.146.1,1,1,0
1294,163.16.65.1,0,1,0
1295,253.16.40.9,1,2,0
1296,153.0.105.5,0,2,0
1297,247.11.126.6,0,1,1
1298,153.3.82.2,1,2,0
1299,228.8.87.5,0,2,0
1300,126.2.187.6,0,1,0
1301,45.14.209.1,1,1,0
1302,95.4.79.6,0,1,0
1303,99.7.195.9,0,2,1
1304,8.5.187.6,0,1,0
1305,0.10.98.6,1,2,0
1306,188.4.200.9,1,2,0
1307,213.5.199.5,0,2,0
1308,26.16.204.1,1,1,0
1309,139.5.68.1,1,1,0
1310,62.4.219.4,1,1,0
1311,9.5.232.5,0,2,0
1312,121.0.164.3,0,2,1
1313,105.14.13.8,0,2,0
1314,39.11.57.2,0,1,0
1315,124.6.133.1,1,2,0
1316,5.2.144.5,1,2,0
1317,71.1.158.1,0,2,0
1318,187.4.71.5,0,2,1
1319,206.15.199.9,0,2,0
1320,199.7.169.8,1,2,0
1321,144.3.26.6,1,2,0
1322,72.5.239.1,1,1,0
1323,115.10.130.7,1,2,0
1324,190.10.254.5,1,1,0
1325,108.13.66.9,1,2,0
1326,222.8.10.2,0,1,0
1327,241.6.113.2,0,2,0
1328,180.11.195.8,0,2,0
1329,53.7.121.6,1,1,0
1330,56.6.153.1,0,1,0
1331,107.1.202.5,1,1,0
1332,24.0.187.4,1,2,0
1333,133.12.39.5,1,2,0
1334,26.1.99.1,1,2,0
1335,132.6.191.5,0,2,1
1336,71.4.51.3,0,2,0
1337,188.9.60.5,1,2,0
1338,175.1.91.7,1,1,0
1339,49.5.186.1,1,2,0
1340,177.4.206.4,1,2,0
1341,73.7.191.9,0,1,0
1342,165.4.234.4,1,2,0
1343,96.16.97.9,0,2,0
1344,221.7.125.1,0,2,0
1345,157.11.75.1,0,2,0
1346,67.3.94.4,1,2,0
1347,28.2.28.1,0,1,0
1348,161.11.114.6,0,2,1
1349,167.15.80.4,0,2,0
1350,143.6.176.4,0,2,0
1351,218.13.219.4,0,2,0
1352,180.5.188.1,0,1,0
1353,238.7.196.1,1,2,0
1354,121.13.142.6,1,1,0
1355,146.8.250.1,0,2,0
1356,13.14.207.6,0,2,0
1357,9.3.64.4,0,1,1
1358,96.12.171.5,0,1,0
1359,135.7.108.8,1,1,0
1360,98.5.205.3,1,2,0
1361,21.10.25.1,0,2,0
1362,201.16.110.9,0,1,0
1363,18.7.105.6,1,1,0
1364,4.16.121.6,0,2,0
1365,68.11.87.8,0,2,0
1366,16.0.18.6,1,2,0
1367,117.8.130.8,1,1,0
1368,116.4.61.9,0,1,0
1369,89.12.118.1,1,2,0
1370,235.10.89.8,0,2,0
1371,232.9.227.6,1,2,0
1372,66.8.193.2,1,2,0
1373,128.4.78.9,1,2,0
1374,39.15.155.2,0,2,0
1375,65.0.103.5,1,1,0
1376,18.13.98.9,1,1,0
1377,142.2.148.9,0,1,0
1378,159.1.182.1,1,1,0
1379,230.15.140.2,0,2,0
1380,65.10.28.5,1,2,0
1381,234.1.156.9,1,1,0
1382,212.2.17.2,0,1,0
1383,196.6.64.8,0,2,1
1384,1.7.166.1,1,1,0
1385,147.1.20.3,1,2,0
1386,57.1.32.8,0,1,1
1387,110.8.143.6,1,1,0
1388,104.1.4.3,0,1,0
1389,101.7.3.6,1,2,0
1390,221.8.117.4,1,2,0
1391,196.6.99.3,0,1,0
1392,26.14.225.5,1,2,0
1393,212.11.76.3,1,1,0
1394,244.5.120.1,0,2,0
1395,60.11.84.5,1,2,0
1396,185.10.64.9,0,2,1
1397,149.2.241.4,0,2,0
1398,96.8.18.9,1,1,0
1399,71.8.182.5,0,1,0
1400,146.5.238.1,0,1,0
1401,250.4.62.2,1,2,0
1402,13.10.117.3,1,2,0
1403,127.7.80.3,1,2,0
1404,44.5.59.6,1,1,0
1405,164.15.183.2,0,2,0
1406,69.16.14.6,1,2,0
1407,223.13.186.6,0,2,0
1408,86.9.64.9,0,2,0
1409,135.7.112.8,1,1,0
1410,179.15.50.1,0,1,0
1411,24.1.68.2,0,1,0
1412,177.6.104.7,1,1,0
1413,231.10.132.5,1,2,0
1414,81.9.128.6,0,2,0
1415,58.6.182.6,0,1,0
1416,174.12.166.8,1,2,0
1417,185.15.160.6,0,2,0
1418,123.2.110.1,1,2,0
1419,192.3.226.1,0,1,0
1420,128.6.172.2,1,2,0
1421,149.16.95.7,0,2,1
1422,235.14.42.4,1,1,0
1423,250.6.196.6,0,2,0
1424,127.2.117.5,1,1,0
1425,28.13.118.5,0,2,0
1426,168.1.6.9,0,2,1
1427,137.2.99.6,1,1,0
1428,212.7.247.5,0,1,0
1429,146.12.69.1,1,1,0
1430,120.15.27.7,1,2,0
1431,209.16.250.2,0,1,1
1432,96.15.37.8,1,1,0
1433,175.13.35.2,0,1,0
1434,87.3.216.1,1,1,0
1435,79.7.3.9,0,1,1
1436,135.1.143.9,1,1,0
1437,248.4.254.5,0,2,0
1438,75.7.21.8,1,1,0
1439,2.3.4.1,1,1,0
1440,206.0.191.3,0,1,0
1441,230.14.255.6,1,1,0
1442,21.12.180.5,0,2,1
1443,91.2.136.4,1,1,0
1444,91.7.78.6,0,2,0
1445,232.15.159.2,1,2,0
1446,72.2.239.7,1,1,0
1447,13.8.39.9,1,2,0
1448,125.3.46.7,1,1,0
1449,106.2.95.2,1,2,0
1450,208.1.197.6,0,1,0
1451,59.2.185.1,1,1,0
1452,36.1.181.2,0,1,0
1453,203.4.252.7,1,1,0
1454,71.13.2.8,1,1,0
1455,120.0.104.2,0,2,0
1456,215.0.250.2,0,1,1
1457,175.16.119.8,1,2,0
1458,137.5.13.6,1,2,0
1459,228.13.132.6,1,1,0
1460,197.8.191.6,1,2,0
1461,17.7.34.4,1,2,0
1462,175.4.15.6,1,2,0
1463,0.14.37.8,0,2,0
1464,128.13.193.3,0,2,0
1465,145.15.137.2,0,1,0
1466,84.6.37.7,0,2,0
1467,9.3.242.2,0,2,0
1468,132.13.179.9,1,2,0
1469,147.10.254.2,1,1,0
1470,30.4.162.2,1,2,0
1471,196.7.138.4,1,1,0
1472,151.13.26.5,1,2,0
1473,196.12.74.1,1,1,0
1474,160.8.100.3,1,1,0
1475,151.15.13.7,0,1,0
1476,135.5.71.3,0,1,0
1477,84.11.129.9,1,2,0
1478,92.14.39.6,0,2,0
1479,210.4.254.9,0,2,0
1480,103.16.223.4,1,1,0
1481,161.13.49.2,0,2,0
1482,201.6.251.2,0,1,0
1483,59.3.25.4,1,1,0
1484,251.6.110.1,1,2,0
1485,15.9.2.8,0,1,0
1486,89.5.61.6,0,1,0
1487,23.14.33.4,0,1,0
1488,63.4.255.3,1,2,0
1489,134.4.95.8,1,2,0
1490,82.4.165.8,0,1,0
1491,25.9.112.2,0,1,0
1492,71.0.137.5,0,1,1
1493,91.9.219.7,0,1,0
1494,182.14.80.7,0,2,1
1495,242.0.56.7,0,2,1
1496,104.0.124.3,0,2,0
1497,91.10.83.9,1,1,0
1498,120.6.172.7,1,1,0
1499,186.13.38.9,1,1,0
1500,242.7.183.3,0,2,1
1501,235.15.65.2,0,2,0
1502,113.11.252.3,1,1,0
1503,197.11.204.2,1,2,0
1504,44.6.207.6,1,1,0
1505,166.0.231.1,0,1,0
1506,239.0.22.7,1,2,0
1507,119.11.95.7,1,2,0
1508,162.16.122.3,1,2,0
1509,129.16.104.7,0,2,0
1510,165.8.51.9,0,2,0
1511,116.16.215.1,0,1,0
1512,138.2.86.4,0,2,0
1513,223.4.172.7,1,2,0
1514,62.11.184.8,0,2,1
1515,117.16.184.5,1,2,0
1516,28.2.37.2,0,2,0
1517,57.12.91.3,1,1,0
1518,34.11.70.5,0,1,0
1519,32.4.236.9,1,1,0
1520,180.11.61.1,1,1,0
1521,136.16.248.4,0,1,0
1522,63.2.247.6,1,2,0
1523,6.9.87.9,0,1,0
1524,96.8.49.4,0,1,0
1525,133.10.177.5,1,2,0
1526,161.4.141.6,0,1,0
1527,25.3.120.8,1,1,0
1528,46.2.72.3,1,2,0
1529,174.13.115.5,0,1,0
1530,5.1.164.2,1,1,0
1531,3.12.63.4,0,1,1
1532,210.2.203.6,1,2,0
1533,182.10.4.3,0,1,0
1534,21.9.69.1,1,2,0
1535,141.8.137.2,1,2,0
1536,69.3.193.9,1,2,0
1537,158.5.145.8,1,1,0
1538,78.2.153.1,0,1,1
1539,19.9.136.2,0,1,0
1540,253.11.152.3,0,2,0
1541,96.14.230.4,1,1,0
1542,251.14.33.7,1,1,0
1543,175.9.61.6,0,2,0
1544,190.2.158.9,1,1,0
1545,220.16.228.8,1,1,0
1546,113.16.251.7,0,2,0
1547,204.5.161.3,0,1,0
1548,244.5.82.2,1,2,0
1549,135.4.132.6,1,2,0
1550,194.3.18.5,1,2,0
1551,85.9.17.7,1,1,0
1552,96.5.228.2,1,1,0
1553,98.3.147.4,0,2,0
1554,20.11.35.8,1,2,0
1555,148.5.112.6,1,1,0
1556,193.12.193.2,1,1,0
1557,196.14.71.5,1,1,0
1558,239.7.211.2,0,1,0
1559,112.12.25.7,0,2,0
1560,86.5.52.1,0,1,0
1561,64.2.67.3,1,2,0
1562,179.2.235.2,0,1,0
1563,209.3.71.5,0,2,1
1564,215.8.235.6,0,1,1
1565,195.12.47.2,1,2,0
1566,108.6.157.5,1,1,0
1567,241.2.180.3,0,1,0
1568,242.14.128.3,0,2,0
1569,153.6.184.7,1,2,0
1570,158.10.246.2,1,2,0
1571,113.15.157.1,1,2,0
1572,151.15.220.5,0,2,0
1573,146.11.89.4,1,1,0
1574,251.3.156.2,0,1,0
1575,144.5.245.4,0,1,0
1576,44.13.36.1,0,2,0
1577,50.2.132.5,0,1,0
1578,252.14.235.9,1,1,0
1579,203.0.190.8,1,2,0
1580,97.8.241.6,1,2,0
1581,119.6.249.5,0,2,1
1582,132.0.224.7,0,2,0
1583,60.13.243.4,0,2,0
1584,116.2.159.1,1,2,0
1585,24.4.18.7,1,2,0
1586,146.2.100.4,1,1,0
1587,27.5.108.1,1,2,0
1588,9.0.245.9,1,1,0
1589,200.8.140.2,0,1,0
1590,193.9.214.8,1,1,0
1591,54.13.192.9,0,1,1
1592,93.4.204.8,1,2,0
1593,16.11.210.2,1,1,0
1594,101.16.144.5,0,2,0
1595,75.5.25.2,1,1,0
1596,17.14.14.6,1,2,0
1597,181.2.151.1,0,1,0
1598,98.14.11.6,1,1,0
1599,34.6.152.8,0,1,0
1600,147.9.42.4,0,2,0
1601,174.10.122.8,1,2,0
1602,3.3.251.4,0,2,0
1603,56.10.103.2,0,2,0
1604,94.15.56.7,1,2,0
1605,184.2.174.4,1,1,0
1606,15.10.50.6,0,1,1
1607,241.3.194.8,1,1,0
1608,149.2.167.7,0,2,0
1609,118.2.180.7,1,2,0
1610,167.11.1.7,0,1,0
1611,198.11.215.9,0,1,0
1612,88.3.65.3,1,1,0
1613,131.14.169.8,0,1,1
1614,118.5.7.1,1,1,0
1615,58.7.14.5,1,1,0
1616,207.0.209.6,1,2,0
1617,7.1.75.6,0,1,0
1618,110.1.9.8,0,2,0
1619,26.7.89.5,1,2,0
1620,153.5.75.1,1,1,0
1621,64.16.226.6,1,2,0
1622,117.10.212.8,0,2,0
1623,68.9.215.7,1,2,0
1624,43.1.135.2,1,1,0
1625,119.7.33.2,0,1,0
1626,157.15.169.9,0,1,0
1627,245.12.0.7,0,2,0
1628,249.15.26.7,1,2,0
1629,123.14.254.3,1,1,0
1630,8.15.248.5,0,2,0
1631,237.7.50.8,0,2,0
1632,225.7.204.2,0,2,0
1633,101.3.242.6,1,1,0
1634,230.2.210.9,1,2,0
1635,11.0.17.2,0,2,1
1636,24.12.124.1,1,2,0
1637,215.8.231.9,0,1,0
1638,211.0.4.7,0,1,0
1639,229.1.53.6,0,1,0
1640,172.11.172.5,1,2,0
1641,133.15.180.5,0,1,0
1642,148.4.201.9,1,2,0
1643,77.12.193.7,1,1,0
1644,25.3.120.8,1,1,0
1645,203.6.20.3,1,2,0
1646,175.6.246.4,0,2,0
1647,44.5.96.3,0,2,0
1648,208.3.251.1,0,2,0
1649,178.12.233.6,0,2,0
1650,84.10.113.1,1,2,0
1651,12.8.48.5,0,2,0
1652,16.6.177.2,1,1,0
1653,145.5.79.5,0,1,0
1654,175.4.21.8,0,2,0
1655,201.12.40.5,1,1,0
1656,105.4.30.8,1,2,0
1657,191.0.44.7,1,2,0
1658,164.6.95.2,0,1,0
1659,28.1.161.3,1,2,0
1660,75.12.43.5,0,2,0
1661,202.4.20.2,0,2,0
1662,150.1.37.3,0,1,0
1663,213.10.226.6,0,1,0
1664,203.8.244.1,1,2,0
1665,67.6.108.8,1,2,0
1666,148.7.80.2,0,2,0
1667,27.11.48.8,0,2,1
1668,198.6.219.4,0,2,1
1669,132.13.125.5,0,1,0
1670,19.3.237.9,1,1,0
1671,130.15.128.4,0,2,0
1672,181.4.128.2,0,2,0
1673,60.8.122.1,0,2,0
1674,167.8.185.1,0,2,0
1675,133.3.189.1,1,2,0
1676,166.2.73.1,0,2,0
1677,104.10.140.6,1,1,0
1678,216.10.93.6,0,2,0
1679,227.6.202.8,1,2,0
1680,205.6.246.9,1,1,0
1681,137.7.110.5,1,1,0
1682,212.16.129.5,1,2,0
1683,6.11.49.6,0,2,0
1684,15.11.113.1,1,2,0
1685,165.14.69.5,0,1,0
1686,228.1.3.4,0,2,0
1687,1.2.21.1,0,2,0
1688,173.4.136.4,1,2,0
1689,18.7.105.6,1,1,0
1690,179.12.235.7,0,1,0
1691,236.13.116.8,1,1,0
1692,30.8.17.4,0,2,0
1693,169.0.87.2,0,2,0
1694,102.8.247.1,1,2,0
1695,120.15.90.8,1,2,0
1696,133.0.129.4,0,2,0
1697,193.16.36.2,0,2,1
1698,111.14.106.8,0,2,0
1699,198.10.125.8,0,2,0
